1	1
6	5	4	O
3	4	2	G	1
3	4	3	G	1
3	5	0	G	1
3	6	0	G	1
3	7	0	Y	1
3	7	1	Y	1
3	7	2	Y	1
3	7	3	Y	1
4	0	0	W	1
4	1	0	W	1
4	2	0	W	1
4	3	0	G	1
4	4	0	G	1
4	4	1	G	1
4	4	2	G	1
4	4	3	G	1
4	5	0	G	1
4	6	0	G	1
4	7	0	Y	1
4	7	1	Y	1
4	7	2	Y	1
4	7	3	Y	1
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	G	1
5	4	0	G	1
5	5	0	G	1
5	5	1	G	1
5	5	2	G	1
5	6	0	G	1
5	7	0	Y	1
5	7	1	Y	1
5	7	2	Y	1
5	7	3	Y	1
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	G	1
6	6	0	G	1
6	7	0	Y	1
6	7	1	Y	1
6	7	2	Y	1
6	7	3	Y	1
7	0	0	R	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	G	1
7	6	0	G	1
7	7	0	Y	1
7	7	1	Y	1
7	7	2	Y	1
7	7	3	Y	1

11	2
5	5	6	O
0	0	0	Y	1
0	0	1	Y	1
0	0	2	Y	1
0	0	3	Y	1
0	1	0	Y	1
0	1	1	Y	1
0	1	2	Y	1
0	1	3	Y	1
0	2	0	Y	1
0	2	1	Y	1
0	2	2	Y	1
0	2	3	Y	1
0	3	0	Y	1
0	3	1	Y	1
0	3	2	Y	1
0	3	3	Y	1
0	4	0	Y	1
0	4	1	Y	1
0	4	2	Y	1
0	4	3	Y	1
0	5	0	Y	1
0	5	1	Y	1
0	5	2	Y	1
0	5	3	Y	1
0	6	0	Y	1
0	6	1	Y	1
0	6	2	Y	1
0	6	3	Y	1
0	7	0	Y	1
0	7	1	Y	1
0	7	2	Y	1
0	7	3	Y	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	6	0	G	1
1	7	0	Y	1
1	7	1	Y	1
1	7	2	Y	1
1	7	3	Y	1
2	0	0	G	1
2	1	0	G	1
2	2	0	G	1
2	2	1	G	1
2	3	0	G	1
2	4	0	G	1
2	5	0	G	1
2	6	0	G	1
2	7	0	Y	1
2	7	1	Y	1
2	7	2	Y	1
2	7	3	Y	1
3	0	0	W	1
3	1	0	G	1
3	2	0	W	1
3	3	0	G	1
3	4	0	G	1
3	4	1	G	1
3	4	2	G	1
3	4	3	G	1
3	5	0	G	1
3	6	0	G	1
3	7	0	Y	1
3	7	1	Y	1
3	7	2	Y	1
3	7	3	Y	1
4	0	0	W	1
4	1	0	W	1
4	2	0	W	1
4	3	0	G	1
4	4	0	G	1
4	4	1	G	1
4	4	2	G	1
4	4	3	G	1
4	5	0	G	1
4	6	0	G	1
4	7	0	Y	1
4	7	1	Y	1
4	7	2	Y	1
4	7	3	Y	1
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	G	1
5	4	0	G	1
5	5	0	G	1
5	5	1	G	1
5	5	2	G	1
5	5	3	R	1
5	6	0	G	1
5	7	0	Y	1
5	7	1	Y	1
5	7	2	Y	1
5	7	3	Y	1
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	G	1
6	6	0	G	1
6	7	0	Y	1
6	7	1	Y	1
6	7	2	Y	1
6	7	3	Y	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	G	1
7	6	0	G	1
7	7	0	Y	1
7	7	1	Y	1
7	7	2	Y	1
7	7	3	Y	1

11	3
1	6	7	O
0	0	0	Y	1
0	0	1	Y	1
0	0	2	Y	1
0	0	3	Y	1
0	1	0	Y	1
0	1	1	Y	1
0	1	2	Y	1
0	1	3	Y	1
0	2	0	Y	1
0	2	1	Y	1
0	2	2	Y	1
0	2	3	Y	1
0	3	0	Y	1
0	3	1	Y	1
0	3	2	Y	1
0	3	3	Y	1
0	4	0	Y	1
0	4	1	Y	1
0	4	2	Y	1
0	4	3	Y	1
0	5	0	Y	1
0	5	1	Y	1
0	5	2	Y	1
0	5	3	Y	1
0	6	0	Y	1
0	6	1	Y	1
0	6	2	Y	1
0	6	3	Y	1
0	7	0	Y	1
0	7	1	Y	1
0	7	2	Y	1
0	7	3	Y	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	6	0	G	1
1	6	1	R	1
1	7	0	Y	1
1	7	1	Y	1
1	7	2	Y	1
1	7	3	Y	1
2	0	0	G	1
2	1	0	G	1
2	2	0	G	1
2	2	1	G	1
2	3	0	G	1
2	4	0	G	1
2	5	0	G	1
2	6	0	G	1
2	7	0	Y	1
2	7	1	Y	1
2	7	2	Y	1
2	7	3	Y	1
3	0	0	W	1
3	1	0	G	1
3	2	0	W	1
3	3	0	G	1
3	4	0	G	1
3	4	1	G	1
3	4	2	G	1
3	4	3	G	1
3	5	0	G	1
3	6	0	G	1
3	7	0	Y	1
3	7	1	Y	1
3	7	2	Y	1
3	7	3	Y	1
4	0	0	W	1
4	1	0	W	1
4	2	0	W	1
4	3	0	G	1
4	4	0	G	1
4	4	1	G	1
4	4	2	G	1
4	4	3	G	1
4	5	0	G	1
4	6	0	G	1
4	7	0	Y	1
4	7	1	Y	1
4	7	2	Y	1
4	7	3	Y	1
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	G	1
5	4	0	G	1
5	5	0	G	1
5	5	1	G	1
5	5	2	G	1
5	6	0	G	1
5	7	0	Y	1
5	7	1	Y	1
5	7	2	Y	1
5	7	3	Y	1
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	G	1
6	6	0	G	1
6	7	0	Y	1
6	7	1	Y	1
6	7	2	Y	1
6	7	3	Y	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	G	1
7	6	0	G	1
7	7	0	Y	1
7	7	1	Y	1
7	7	2	Y	1
7	7	3	Y	1

11	4
5	3	7	O
0	0	0	Y	1
0	0	1	Y	1
0	0	2	Y	1
0	0	3	Y	1
0	1	0	Y	1
0	1	1	Y	1
0	1	2	Y	1
0	1	3	Y	1
0	2	0	Y	1
0	2	1	Y	1
0	2	2	Y	1
0	2	3	Y	1
0	3	0	Y	1
0	3	1	Y	1
0	3	2	Y	1
0	3	3	Y	1
0	4	0	Y	1
0	4	1	Y	1
0	4	2	Y	1
0	4	3	Y	1
0	5	0	Y	1
0	5	1	Y	1
0	5	2	Y	1
0	5	3	Y	1
0	6	0	Y	1
0	6	1	Y	1
0	6	2	Y	1
0	6	3	Y	1
0	7	0	Y	1
0	7	1	Y	1
0	7	2	Y	1
0	7	3	Y	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	6	0	G	1
1	7	0	Y	1
1	7	1	Y	1
1	7	2	Y	1
1	7	3	Y	1
2	0	0	G	1
2	1	0	G	1
2	2	0	G	1
2	2	1	G	1
2	3	0	G	1
2	4	0	G	1
2	5	0	G	1
2	6	0	G	1
2	7	0	Y	1
2	7	1	Y	1
2	7	2	Y	1
2	7	3	Y	1
3	0	0	W	1
3	1	0	G	1
3	2	0	W	1
3	3	0	G	1
3	4	0	G	1
3	4	1	G	1
3	4	2	G	1
3	4	3	G	1
3	5	0	G	1
3	6	0	G	1
3	7	0	Y	1
3	7	1	Y	1
3	7	2	Y	1
3	7	3	Y	1
4	0	0	W	1
4	1	0	W	1
4	2	0	W	1
4	3	0	G	1
4	4	0	G	1
4	4	1	G	1
4	4	2	G	1
4	4	3	G	1
4	5	0	G	1
4	6	0	G	1
4	7	0	Y	1
4	7	1	Y	1
4	7	2	Y	1
4	7	3	Y	1
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	G	1
5	3	1	R	1
5	4	0	G	1
5	5	0	G	1
5	5	1	G	1
5	5	2	G	1
5	6	0	G	1
5	7	0	Y	1
5	7	1	Y	1
5	7	2	Y	1
5	7	3	Y	1
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	G	1
6	6	0	G	1
6	7	0	Y	1
6	7	1	Y	1
6	7	2	Y	1
6	7	3	Y	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	G	1
7	6	0	G	1
7	7	0	Y	1
7	7	1	Y	1
7	7	2	Y	1
7	7	3	Y	1

11	5
7	7	7	O
0	0	0	Y	1
0	0	1	Y	1
0	0	2	Y	1
0	0	3	Y	1
0	1	0	Y	1
0	1	1	Y	1
0	1	2	Y	1
0	1	3	Y	1
0	2	0	Y	1
0	2	1	Y	1
0	2	2	Y	1
0	2	3	Y	1
0	3	0	Y	1
0	3	1	Y	1
0	3	2	Y	1
0	3	3	Y	1
0	4	0	Y	1
0	4	1	Y	1
0	4	2	Y	1
0	4	3	Y	1
0	5	0	Y	1
0	5	1	Y	1
0	5	2	Y	1
0	5	3	Y	1
0	6	0	Y	1
0	6	1	Y	1
0	6	2	Y	1
0	6	3	Y	1
0	7	0	Y	1
0	7	1	Y	1
0	7	2	Y	1
0	7	3	Y	1
1	0	0	G	1
1	1	0	G	1
1	2	0	G	1
1	3	0	G	1
1	4	0	G	1
1	5	0	G	1
1	6	0	G	1
1	7	0	Y	1
1	7	1	Y	1
1	7	2	Y	1
1	7	3	Y	1
2	0	0	G	1
2	1	0	G	1
2	2	0	G	1
2	2	1	G	1
2	3	0	G	1
2	4	0	G	1
2	5	0	G	1
2	6	0	G	1
2	7	0	Y	1
2	7	1	Y	1
2	7	2	Y	1
2	7	3	Y	1
3	0	0	W	1
3	1	0	G	1
3	2	0	W	1
3	3	0	G	1
3	4	0	G	1
3	4	1	G	1
3	4	2	G	1
3	4	3	G	1
3	5	0	G	1
3	6	0	G	1
3	7	0	Y	1
3	7	1	Y	1
3	7	2	Y	1
3	7	3	Y	1
4	0	0	W	1
4	1	0	W	1
4	2	0	W	1
4	3	0	G	1
4	4	0	G	1
4	4	1	G	1
4	4	2	G	1
4	4	3	G	1
4	5	0	G	1
4	6	0	G	1
4	7	0	Y	1
4	7	1	Y	1
4	7	2	Y	1
4	7	3	Y	1
5	0	0	W	1
5	1	0	W	1
5	2	0	W	1
5	3	0	G	1
5	4	0	G	1
5	5	0	G	1
5	5	1	G	1
5	5	2	G	1
5	6	0	G	1
5	7	0	Y	1
5	7	1	Y	1
5	7	2	Y	1
5	7	3	Y	1
6	0	0	W	1
6	1	0	W	1
6	2	0	W	1
6	3	0	W	1
6	4	0	W	1
6	5	0	G	1
6	6	0	G	1
6	7	0	Y	1
6	7	1	Y	1
6	7	2	Y	1
6	7	3	Y	1
7	1	0	W	1
7	2	0	W	1
7	3	0	W	1
7	4	0	W	1
7	5	0	G	1
7	6	0	G	1
7	7	0	Y	1
7	7	1	Y	1
7	7	2	Y	1
7	7	3	Y	1
7	7	4	R	1

12	1
3	7	7	O
3	3	0	B	1
3	3	1	X	1
3	3	2	B	1
3	3	3	X	1
4	0	0	R	2
5	4	0	G	2
5	6	0	R	1
6	2	0	R	2
7	5	0	G	1

12	2
7	5	7	O
3	3	0	B	1
3	3	1	X	1
3	3	2	B	1
3	3	3	X	1
4	0	0	R	2
5	4	0	G	2
6	2	0	R	2
7	5	0	G	1
7	5	1	R	1

12	3
7	5	5	O
3	3	0	B	1
3	3	1	X	1
3	3	2	B	1
4	0	0	R	2
5	4	0	G	2
5	6	0	R	1
6	2	0	R	2
7	5	0	G	1
7	5	1	X	1

12	4
5	6	7	O
3	3	0	B	1
3	3	1	X	1
3	3	2	B	1
3	3	3	X	1
4	0	0	R	2
5	4	0	G	2
5	6	0	R	1
5	6	1	R	2
7	5	0	G	1

12	5
3	3	7	O
3	3	0	B	1
3	3	1	X	1
3	3	2	B	1
3	3	3	X	1
3	3	4	R	2
5	4	0	G	2
5	6	0	R	1
6	2	0	R	2
7	5	0	G	1

13	1
6	5	7	O
2	3	0	X	1
2	3	1	W	1
2	3	2	X	1
2	3	3	W	1
4	5	0	W	1
4	5	1	X	1
4	5	2	W	1
4	5	3	X	1
5	1	0	R	1
5	1	1	W	1
5	1	2	R	1
5	1	3	W	1
5	1	4	R	1

13	2
2	3	7	O
2	3	0	X	1
2	3	1	W	1
2	3	2	X	1
2	3	3	W	1
2	3	4	X	1
4	5	0	W	1
4	5	1	X	1
4	5	2	W	1
5	1	0	R	1
5	1	1	W	1
5	1	2	R	1
5	1	3	W	1
5	1	4	R	1

13	3
4	5	7	O
2	3	0	X	1
2	3	1	W	1
2	3	2	X	1
2	3	3	W	1
4	5	0	W	1
4	5	1	X	1
4	5	2	W	1
4	5	3	X	1
4	5	4	R	1
5	1	0	R	1
5	1	1	W	1
5	1	2	R	1
5	1	3	W	1

13	4
7	7	7	O
2	3	0	X	1
2	3	1	W	1
2	3	2	X	1
2	3	3	W	1
4	5	0	W	1
4	5	1	X	1
4	5	2	W	1
4	5	3	X	1
5	1	0	R	1
5	1	1	W	1
5	1	2	R	1
5	1	3	W	1
7	7	0	R	1

13	5
6	6	7	O
2	3	0	X	1
2	3	1	W	1
2	3	2	X	1
2	3	3	W	1
4	5	0	W	1
4	5	1	X	1
4	5	2	W	1
5	1	0	R	1
5	1	1	W	1
5	1	2	R	1
5	1	3	W	1
5	1	4	R	1
7	1	0	X	1

14	1
4	7	7	O
1	4	0	R	1
1	4	1	R	1
2	6	0	R	1
5	4	0	G	2
6	1	0	R	1
6	1	1	R	1
6	1	2	R	1
6	6	0	G	1

14	2
2	6	7	O
1	4	0	R	1
1	4	1	R	1
2	6	0	R	1
2	6	1	G	1
5	4	0	G	2
6	1	0	R	1
6	1	1	R	1
6	1	2	R	1

14	3
1	4	7	O
1	4	0	R	1
1	4	1	R	1
1	4	2	R	1
2	6	0	R	1
5	4	0	G	2
6	1	0	R	1
6	1	1	R	1
6	6	0	G	1

14	4
1	4	7	O
1	4	0	R	1
1	4	1	R	1
1	4	2	G	2
2	6	0	R	1
6	1	0	R	1
6	1	1	R	1
6	1	2	R	1
6	6	0	G	1

14	5
2	2	7	O
1	4	0	R	1
1	4	1	R	1
2	2	0	G	2
2	6	0	R	1
6	1	0	R	1
6	1	1	R	1
6	1	2	R	1
6	6	0	G	1

15	1
6	4	7	O
1	1	0	C	1
1	2	0	R	1
1	6	0	M	2
3	3	0	C	1
4	5	0	M	2
6	1	0	C	2
6	2	0	X	2
6	6	0	M	1
6	7	0	W	1

15	2
4	5	7	C
1	1	0	C	1
1	2	0	R	1
1	6	0	M	2
3	3	0	C	1
4	5	7	M	2
6	1	0	C	2
6	2	0	X	2
6	6	0	M	1
6	7	0	W	1

15	3
6	1	7	C
1	1	0	C	1
1	2	0	R	1
1	6	0	M	2
3	3	0	C	1
4	5	0	M	2
6	1	7	C	2
6	2	0	X	2
6	6	0	M	1
6	7	0	W	1

15	4
6	7	7	C
1	1	0	C	1
1	2	0	R	1
1	6	0	M	2
3	3	0	C	1
4	5	0	M	2
6	1	0	C	2
6	2	0	X	2
6	6	0	M	1
6	7	7	W	1

15	5
1	6	4	C
1	1	0	C	1
1	2	0	R	1
1	6	4	M	2
3	3	0	C	1
4	5	0	M	2
6	1	0	C	2
6	2	0	X	2
6	6	0	M	1
6	7	0	W	1

16	1
4	4	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	0	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
3	4	0	R	2
4	4	0	Y	2
6	0	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	Y	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

16	2
3	3	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	0	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
3	3	0	Y	2
3	4	0	R	2
6	0	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	Y	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

16	3
6	4	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	0	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
4	4	0	Y	2
6	0	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	3	0	Y	1
6	4	0	Y	1
6	4	1	R	2
6	5	0	Y	1
6	6	0	Y	1
6	7	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

16	4
7	0	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
3	4	0	R	2
4	4	0	Y	2
6	0	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	Y	1
6	7	0	Y	1
7	0	0	Y	1
7	0	1	R	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

16	5
2	4	7	O
0	0	0	R	1
0	1	0	R	1
0	2	0	R	1
0	3	0	R	1
0	4	0	R	1
0	5	0	R	1
0	6	0	R	1
0	7	0	R	1
1	0	0	R	1
1	1	0	R	1
1	2	0	R	1
1	3	0	R	1
1	4	0	R	1
1	5	0	R	1
1	6	0	R	1
1	7	0	R	1
2	4	0	Y	1
3	4	0	R	2
4	4	0	Y	2
6	0	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	3	0	Y	1
6	4	0	Y	1
6	5	0	Y	1
6	6	0	Y	1
7	0	0	Y	1
7	1	0	Y	1
7	2	0	Y	1
7	3	0	Y	1
7	4	0	Y	1
7	5	0	Y	1
7	6	0	Y	1
7	7	0	Y	1

17	1
5	7	7	O
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	4	3	R	2
1	4	0	X	1
1	4	1	X	1
1	4	2	X	1
1	4	3	R	2
2	0	0	X	1
2	4	0	X	1
2	4	1	X	1
2	4	2	X	1
2	4	3	R	2
3	0	0	X	1
3	2	0	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	R	2
4	0	0	X	1
4	4	0	X	1
4	4	1	X	1
4	4	2	X	1
4	4	3	R	2
5	0	0	X	1
5	4	0	X	1
5	4	1	X	1
5	4	2	X	1
5	4	3	R	2
6	4	0	X	1
6	4	1	X	1
6	4	2	X	1
6	4	3	R	2
7	4	0	X	1
7	4	1	X	1
7	4	2	X	1
7	4	3	R	2

17	2
7	7	7	O
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	4	3	R	2
1	4	0	X	1
1	4	1	X	1
1	4	2	X	1
1	4	3	R	2
2	0	0	X	1
2	4	0	X	1
2	4	1	X	1
2	4	2	X	1
2	4	3	R	2
3	0	0	X	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	R	2
4	0	0	X	1
4	4	0	X	1
4	4	1	X	1
4	4	2	X	1
4	4	3	R	2
5	0	0	X	1
5	4	0	X	1
5	4	1	X	1
5	4	2	X	1
5	4	3	R	2
6	4	0	X	1
6	4	1	X	1
6	4	2	X	1
6	4	3	R	2
7	4	0	X	1
7	4	1	X	1
7	4	2	X	1
7	4	3	R	2
7	7	0	R	1

17	3
3	2	7	O
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	4	3	R	2
1	4	0	X	1
1	4	1	X	1
1	4	2	X	1
1	4	3	R	2
2	0	0	X	1
2	4	0	X	1
2	4	1	X	1
2	4	2	X	1
2	4	3	R	2
3	2	0	R	1
3	2	1	X	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	R	2
4	0	0	X	1
4	4	0	X	1
4	4	1	X	1
4	4	2	X	1
4	4	3	R	2
5	0	0	X	1
5	4	0	X	1
5	4	1	X	1
5	4	2	X	1
5	4	3	R	2
6	4	0	X	1
6	4	1	X	1
6	4	2	X	1
6	4	3	R	2
7	4	0	X	1
7	4	1	X	1
7	4	2	X	1
7	4	3	R	2

17	4
4	7	7	O
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	4	3	R	2
1	4	0	X	1
1	4	1	X	1
1	4	2	X	1
1	4	3	R	2
2	0	0	X	1
2	4	0	X	1
2	4	1	X	1
2	4	2	X	1
2	4	3	R	2
3	0	0	X	1
3	2	0	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
4	0	0	X	1
4	0	1	R	2
4	4	0	X	1
4	4	1	X	1
4	4	2	X	1
4	4	3	R	2
5	0	0	X	1
5	4	0	X	1
5	4	1	X	1
5	4	2	X	1
5	4	3	R	2
6	4	0	X	1
6	4	1	X	1
6	4	2	X	1
6	4	3	R	2
7	4	0	X	1
7	4	1	X	1
7	4	2	X	1
7	4	3	R	2

17	5
0	7	4	O
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	4	3	R	2
0	7	0	X	1
1	4	0	X	1
1	4	1	X	1
1	4	2	X	1
1	4	3	R	2
2	0	0	X	1
2	4	0	X	1
2	4	1	X	1
2	4	2	X	1
2	4	3	R	2
3	0	0	X	1
3	2	0	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	R	2
4	0	0	X	1
4	4	0	X	1
4	4	1	X	1
4	4	2	X	1
4	4	3	R	2
5	4	0	X	1
5	4	1	X	1
5	4	2	X	1
5	4	3	R	2
6	4	0	X	1
6	4	1	X	1
6	4	2	X	1
6	4	3	R	2
7	4	0	X	1
7	4	1	X	1
7	4	2	X	1
7	4	3	R	2

18	1
3	7	7	O
1	0	0	R	2
1	1	0	G	1
1	3	0	B	1
1	4	0	R	2
3	1	0	R	1
3	3	0	W	1
3	3	1	R	2
3	5	0	X	1
3	6	0	R	2
5	1	0	Y	1
5	3	0	M	1
5	5	0	C	1
5	6	0	R	2
6	1	0	R	2
6	3	0	R	2

18	2
5	5	7	O
1	0	0	R	2
1	1	0	G	1
1	3	0	B	1
1	4	0	R	2
3	1	0	R	1
3	3	0	W	1
3	3	1	R	2
3	5	0	X	1
5	1	0	Y	1
5	3	0	M	1
5	5	0	C	1
5	5	1	R	2
5	6	0	R	2
6	1	0	R	2
6	3	0	R	2

18	3
1	1	6	O
1	1	0	G	1
1	1	1	R	2
1	3	0	B	1
1	4	0	R	2
3	1	0	R	1
3	3	0	W	1
3	3	1	R	2
3	5	0	X	1
3	6	0	R	2
5	1	0	Y	1
5	3	0	M	1
5	5	0	C	1
5	6	0	R	2
6	1	0	R	2
6	3	0	R	2

18	4
5	1	7	O
1	0	0	R	2
1	1	0	G	1
1	3	0	B	1
1	4	0	R	2
3	1	0	R	1
3	3	0	W	1
3	3	1	R	2
3	5	0	X	1
3	6	0	R	2
5	1	0	Y	1
5	1	1	R	2
5	3	0	M	1
5	5	0	C	1
5	6	0	R	2
6	3	0	R	2

18	5
1	3	7	O
1	0	0	R	2
1	1	0	G	1
1	3	0	B	1
1	3	1	R	2
1	4	0	R	2
3	1	0	R	1
3	3	0	W	1
3	5	0	X	1
3	6	0	R	2
5	1	0	Y	1
5	3	0	M	1
5	5	0	C	1
5	6	0	R	2
6	1	0	R	2
6	3	0	R	2

19	1
6	5	7	O
1	5	0	X	1
1	6	0	X	1
1	6	1	R	1
2	5	0	X	1
2	5	1	R	2
2	6	0	X	1
5	1	0	Y	1
5	1	1	B	2
5	2	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	2	1	B	1

19	2
1	6	7	O
1	5	0	X	1
1	6	0	X	1
1	6	1	R	1
1	6	2	B	1
2	5	0	X	1
2	5	1	R	2
2	6	0	X	1
5	1	0	Y	1
5	1	1	B	2
5	2	0	Y	1
6	1	0	Y	1
6	2	0	Y	1

19	3
6	6	7	O
1	5	0	X	1
1	6	0	X	1
1	6	1	R	1
2	5	0	X	1
2	6	0	X	1
5	1	0	Y	1
5	1	1	B	2
5	2	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	2	1	B	1
6	2	2	R	2

19	4
5	6	7	O
1	5	0	X	1
1	6	0	X	1
1	6	1	R	1
2	5	0	X	1
2	5	1	R	2
2	6	0	X	1
5	1	0	Y	1
5	2	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	2	1	B	1
6	2	2	B	2

19	5
4	7	7	O
1	5	0	X	1
1	6	0	X	1
1	6	1	R	1
1	6	2	B	2
2	5	0	X	1
2	5	1	R	2
2	6	0	X	1
5	1	0	Y	1
5	2	0	Y	1
6	1	0	Y	1
6	2	0	Y	1
6	2	1	B	1

20	1
6	7	7	O
1	2	0	G	1
1	2	1	G	1
1	2	2	G	1
1	2	3	Y	2
2	6	0	C	1
2	6	1	C	1
2	6	2	C	1
2	6	3	Y	2
3	1	0	R	1
5	6	0	X	1
6	1	0	B	1
6	3	0	M	1
6	3	1	M	1
6	3	2	M	1
6	3	3	Y	2

20	2
5	6	7	O
1	2	0	G	1
1	2	1	G	1
1	2	2	G	1
1	2	3	Y	2
2	6	0	C	1
2	6	1	C	1
2	6	2	C	1
3	1	0	R	1
5	6	0	X	1
5	6	1	Y	2
6	1	0	B	1
6	3	0	M	1
6	3	1	M	1
6	3	2	M	1
6	3	3	Y	2

20	3
3	3	7	O
1	2	0	G	1
1	2	1	G	1
1	2	2	G	1
1	2	3	Y	2
2	6	0	C	1
2	6	1	C	1
2	6	2	C	1
2	6	3	Y	2
3	1	0	R	1
3	1	1	Y	2
5	6	0	X	1
6	1	0	B	1
6	3	0	M	1
6	3	1	M	1
6	3	2	M	1

20	4
3	1	7	O
1	2	0	G	1
1	2	1	G	1
1	2	2	G	1
2	6	0	C	1
2	6	1	C	1
2	6	2	C	1
2	6	3	Y	2
3	1	0	R	1
3	1	1	Y	2
5	6	0	X	1
6	1	0	B	1
6	3	0	M	1
6	3	1	M	1
6	3	2	M	1
6	3	3	Y	2

20	5
1	5	7	O
1	2	0	G	1
1	2	1	G	1
1	2	2	G	1
1	2	3	Y	2
1	5	0	Y	2
2	6	0	C	1
2	6	1	C	1
2	6	2	C	1
2	6	3	Y	2
3	1	0	R	1
5	6	0	X	1
6	1	0	B	1
6	3	0	M	1
6	3	1	M	1
6	3	2	M	1

21	1
6	7	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
